property_master_id,derived_age_years,derived_area_per_bhk,derived_bathrooms_per_bhk,derived_carpet_efficiency,derived_floor_ratio,derived_locality_price_premium,derived_accessibility_score,derived_amenity_score,derived_hpi_growth,derived_local_price_growth,derived_rent_per_sqft,derived_rental_yield,derived_school_access,derived_hospital_access,derived_metro_access,derived_transit_density,derived_age_years_log1p,derived_area_per_bhk_log1p,derived_locality_price_premium_log1p,derived_amenity_score_log1p,derived_rent_per_sqft_log1p,derived_rental_yield_log1p,derived_school_access_log1p,derived_hospital_access_log1p,derived_metro_access_log1p,derived_city_locality,derived_market_regime
PROP-621337FF97D1,9.5,333.33,1.0,0.833,0.5,1.055,18.2,4.0,0.0,2.06,29.01,7.0943,0.295,0.193,0.148,2.0,2.3514,5.8121,0.7203,1.6094,3.4015,2.0912,0.2585,0.1765,0.138,Delhi_Anand Vihar,Declining
PROP-D5A48BDFBAFF,9.5,360.0,0.6,0.833,0.5,0.496,9.4,0.0,0.0,1.78,13.63,2.3683,0.086,0.154,0.235,0.0,2.3514,5.8889,0.4028,0.0,2.6831,1.2144,0.0825,0.1432,0.2111,Delhi_Kirari Suleman Nagar,Declining
PROP-492B0398D20E,9.5,315.0,1.0,0.833,1.0,0.889,25.7,2.0,10.55,3.0,24.44,3.4615,0.25,0.25,0.148,1.0,2.3514,5.7557,0.636,1.0986,3.2363,1.4955,0.2231,0.2231,0.138,Delhi_Dilshad Garden,Growth
PROP-3273328F228B,9.5,142.5,0.5,0.833,0.5,1.212,40.8,0.0,8.38,2.6,33.33,5.28,0.639,0.234,0.44,0.0,2.3514,4.9663,0.7939,0.0,3.536,1.8374,0.4941,0.2103,0.3646,Delhi_Janakpuri,Growth
PROP-EFB8AAC9C52A,9.5,450.0,0.67,0.833,0.5,0.873,19.4,0.0,8.16,1.94,24.0,0.8727,0.273,0.143,0.156,0.0,2.3514,6.1115,0.6275,0.0,3.2189,0.6274,0.2414,0.1337,0.145,Delhi_Tilak Nagar,Growth
PROP-BDCECBD47489,9.5,500.0,2.0,0.833,0.5,1.587,6.6,0.0,0.0,2.06,43.64,46.4516,0.077,0.068,0.079,0.0,2.3514,6.2166,0.9505,0.0,3.7986,3.8597,0.0742,0.0658,0.076,Delhi_Vasant Kunj,Declining
PROP-781F513F407E,9.5,225.0,0.75,0.833,0.5,0.323,5.5,0.0,9.57,2.84,8.89,1.0667,0.087,0.101,0.187,0.0,2.3514,5.4205,0.2799,0.0,2.2915,0.726,0.0834,0.0962,0.1714,Delhi_Budh Vihar,Growth
PROP-4E911D7BD8D4,9.5,300.0,1.0,0.9,0.5,0.527,29.1,2.0,3.98,1.24,14.5,2.5714,0.414,0.299,0.331,1.0,2.3514,5.7071,0.4233,1.0986,2.7408,1.273,0.3464,0.2616,0.2859,Delhi_Mundka,Stable
PROP-F7B01061AB69,9.5,99.0,0.5,0.833,0.5,1.01,5.2,0.0,8.67,1.97,27.78,16.5,0.105,0.095,0.224,0.0,2.3514,4.6052,0.6981,0.0,3.3597,2.8622,0.0998,0.0908,0.2021,Delhi_Holambi Kalan,Growth
PROP-264C802A4643,9.5,430.33,1.0,0.833,0.75,0.909,23.3,5.0,8.38,2.6,25.0,2.15,0.204,0.108,0.208,1.0,2.3514,6.0669,0.6466,1.7918,3.2581,1.1474,0.1856,0.1026,0.189,Delhi_Sector 24 Rohini,Growth
PROP-DD7269A00BD4,9.5,444.44,0.67,0.833,0.5,1.431,29.5,5.0,2.43,-1.05,39.35,0.468,0.269,0.396,0.266,2.0,2.3514,6.0991,0.8883,1.7918,3.6976,0.3839,0.2382,0.3336,0.2359,Delhi_New Friends Colony,Stable
PROP-1DBF98998BFE,9.5,376.5,1.0,0.833,1.0,1.01,24.6,0.0,2.22,1.67,27.78,2.2,0.187,0.158,1.127,0.0,2.3514,5.9336,0.6981,0.0,3.3597,1.1632,0.1714,0.1467,0.7547,Delhi_Mayur Vihar Phase 1,Stable
PROP-F5A2AFD192F9,9.5,550.0,1.5,0.833,0.5,1.587,6.6,0.0,8.27,1.88,43.64,6.0,0.077,0.068,0.079,0.0,2.3514,6.3117,0.9505,0.0,3.7986,1.9459,0.0742,0.0658,0.076,Delhi_Vasant Kunj,Growth
PROP-76EA36312D03,9.5,603.0,2.0,0.833,0.5,1.01,0.6,0.0,2.34,2.09,27.78,4.0,0.066,0.051,0.053,0.0,2.3514,6.4036,0.6981,0.0,3.3597,1.6094,0.0639,0.0497,0.0516,Delhi_Sunlight Colony,Stable
PROP-C48EC02BFFE4,9.5,603.0,2.0,0.833,0.5,1.01,17.6,0.0,2.22,1.67,27.78,4.0,0.123,0.479,0.16,0.0,2.3514,6.4036,0.6981,0.0,3.3597,1.6094,0.116,0.3914,0.1484,Delhi_Sidhartha Nagar,Stable
PROP-7B10A4934193,9.5,240.0,1.0,0.833,1.0,0.595,21.6,2.0,0.0,2.15,16.36,3.0857,0.379,0.209,0.13,1.0,2.3514,5.4848,0.4669,1.0986,2.8542,1.4075,0.3214,0.1898,0.1222,Delhi_Sector 15 Rohini,Declining
PROP-ED282A90561A,9.5,128.57,0.43,0.833,0.5,1.01,3.0,0.0,10.55,3.0,27.78,4.4,0.071,0.052,0.119,0.0,2.3514,4.8642,0.6981,0.0,3.3597,1.6864,0.0686,0.0507,0.1124,Delhi_Old Delhi,Growth
PROP-BB32C938B362,9.5,225.0,1.0,0.833,0.5,0.432,34.4,5.0,2.34,2.09,11.88,2.7429,0.175,0.188,1.792,1.0,2.3514,5.4205,0.3591,1.7918,2.5557,1.3199,0.1613,0.1723,1.0268,Delhi_Najafgarh,Stable
PROP-A4A41593AD47,9.5,225.0,1.0,0.833,0.5,1.01,7.6,0.0,8.67,1.97,27.78,17.6,0.074,0.084,0.161,0.0,2.3514,5.4205,0.6981,0.0,3.3597,2.9232,0.0714,0.0807,0.1493,Delhi_Mubarakpur Dabas,Growth
PROP-5FD79ABED8E1,9.5,112.5,0.5,0.833,0.5,0.455,7.6,0.0,3.98,1.24,12.5,1.8462,0.084,0.132,0.211,0.0,2.3514,4.7318,0.375,0.0,2.6027,1.046,0.0807,0.124,0.1914,Delhi_Burari,Stable
PROP-818155CA8D80,9.5,321.0,1.0,0.833,0.5,0.97,18.3,0.0,9.57,2.84,26.67,2.8571,0.213,0.166,0.327,0.0,2.3514,5.7746,0.678,0.0,3.3203,1.3499,0.1931,0.1536,0.2829,Delhi_Dabri,Growth
PROP-0FDA2C554D42,9.5,121.5,0.5,0.833,0.5,0.957,17.3,0.0,7.81,1.6,26.32,21.4286,0.188,0.299,0.111,0.0,2.3514,4.8081,0.6714,0.0,3.3076,3.1103,0.1723,0.2616,0.1053,Delhi_Sector 1 Dwarka,Growth
PROP-4C290BE30EDE,9.5,225.0,1.0,0.833,0.75,1.818,32.5,0.0,12.11,2.67,50.0,7.2,0.475,0.374,0.283,0.0,2.3514,5.4205,1.036,0.0,3.9318,2.1041,0.3887,0.3177,0.2492,Delhi_Preet Vihar,Growth
PROP-F01BE4219C93,9.5,450.0,2.0,0.833,1.0,1.818,32.5,0.0,8.27,1.88,50.0,12.0,0.475,0.374,0.283,0.0,2.3514,6.1115,1.036,0.0,3.9318,2.5649,0.3887,0.3177,0.2492,Delhi_Preet Vihar,Growth
PROP-28B48F87AB5A,9.5,1100.0,3.0,0.833,0.5,0.622,21.8,0.0,12.11,2.67,17.1,3.4688,0.707,0.121,0.097,0.0,2.3514,7.004,0.4837,0.0,2.8959,1.4971,0.5347,0.1142,0.0926,Delhi_Aya Nagar,Growth
PROP-378FE9943E3B,9.5,375.0,1.0,0.833,0.75,0.776,16.4,0.0,8.16,1.94,21.33,5.0667,0.199,0.184,0.116,0.0,2.3514,5.9296,0.5744,0.0,3.1059,1.8028,0.1815,0.1689,0.1098,Delhi_Mahavir Enclave,Growth
PROP-6FA82AA99343,9.5,460.0,2.0,0.833,0.5,0.323,5.5,0.0,0.0,1.78,8.89,8.7273,0.087,0.101,0.187,0.0,2.3514,6.1334,0.2799,0.0,2.2915,2.2749,0.0834,0.0962,0.1714,Delhi_Budh Vihar,Declining
PROP-076E708EFCE7,9.5,300.0,1.0,0.833,0.5,1.01,15.6,3.0,8.38,2.6,27.78,10.56,0.115,0.164,0.179,0.0,2.3514,5.7071,0.6981,1.3863,3.3597,2.4476,0.1089,0.1519,0.1647,Delhi_Paharganj,Growth
PROP-508119321EE8,9.5,226.5,0.5,0.833,0.5,1.212,40.8,0.0,0.0,0.0,33.33,0.3474,0.639,0.234,0.44,0.0,2.3514,5.4272,0.7939,0.0,3.536,0.2982,0.4941,0.2103,0.3646,Delhi_Janakpuri,Declining
PROP-A6DB399ACA17,9.5,112.5,0.5,0.833,0.5,0.323,5.5,0.0,8.38,2.6,8.89,1.4328,0.087,0.101,0.187,0.0,2.3514,4.7318,0.2799,0.0,2.2915,0.889,0.0834,0.0962,0.1714,Delhi_Budh Vihar,Growth
PROP-C96D058A7B02,9.5,225.0,1.0,0.833,0.5,0.97,18.3,0.0,11.19,2.24,26.67,2.0,0.213,0.166,0.327,0.0,2.3514,5.4205,0.678,0.0,3.3203,1.0986,0.1931,0.1536,0.2829,Delhi_Dabri,Growth
PROP-DA3E9F3AF91B,9.5,516.5,1.5,0.833,0.25,1.717,20.8,2.0,8.16,1.94,47.22,9.375,0.243,0.29,0.14,1.0,2.3514,6.249,0.9995,1.0986,3.8758,2.3394,0.2175,0.2546,0.131,Delhi_Greater Kailash,Growth
PROP-7049AAB10299,9.5,360.0,1.0,0.833,0.75,1.01,4.2,0.0,5.52,-0.37,27.78,13.2,0.158,0.072,0.112,0.0,2.3514,5.8889,0.6981,0.0,3.3597,2.6532,0.1467,0.0695,0.1062,Delhi_Jamia Nagar,Growth
PROP-D49B057A6B3B,9.5,450.0,1.5,0.833,0.5,0.683,10.3,0.0,0.0,1.78,18.78,3.2,0.082,0.099,0.223,0.0,2.3514,6.1115,0.5206,0.0,2.9847,1.4351,0.0788,0.0944,0.2013,Delhi_Uttam Nagar,Declining
PROP-BA59AACC42A0,9.5,300.0,0.6,0.833,0.75,0.976,23.2,2.0,8.16,1.94,26.84,0.8,0.383,0.209,0.17,1.0,2.3514,5.7071,0.6811,1.0986,3.3265,0.5878,0.3243,0.1898,0.157,Delhi_Shakti Nagar,Growth
PROP-50799A4A6C5E,9.5,350.0,1.0,0.833,0.5,1.111,7.4,0.0,5.52,-0.37,30.56,5.0,0.095,0.104,0.096,0.0,2.3514,5.8608,0.7472,0.0,3.4519,1.7918,0.0908,0.0989,0.0917,Delhi_Paschim Vihar,Growth
PROP-55AF3B254E3C,9.5,400.0,1.0,0.833,0.5,0.582,2.4,0.0,8.27,1.88,16.0,1.92,0.08,0.072,0.084,0.0,2.3514,5.994,0.4587,0.0,2.8332,1.0716,0.077,0.0695,0.0807,Delhi_Ber Sarai,Growth
PROP-C343F246B697,9.5,466.67,1.0,0.833,0.0,1.061,24.5,5.0,8.16,1.94,29.17,4.0,0.234,0.126,0.158,1.0,2.3514,6.1478,0.7232,1.7918,3.4068,1.6094,0.2103,0.1187,0.1467,Delhi_Pitampura,Growth
PROP-1BC46DECDE93,9.5,270.0,0.5,0.833,0.5,0.388,17.6,0.0,2.22,1.67,10.67,0.6776,0.131,0.186,0.6,0.0,2.3514,5.6021,0.3279,0.0,2.457,0.5174,0.1231,0.1706,0.47,Delhi_Nilothi,Stable
PROP-253683CEDD18,9.5,266.67,0.33,0.833,0.5,0.898,26.3,3.0,10.55,3.0,24.69,1.35,0.547,0.135,0.097,0.0,2.3514,5.5898,0.6408,1.3863,3.2461,0.8544,0.4363,0.1266,0.0926,Delhi_Shahdara,Growth
PROP-DC392F35BD24,9.5,226.67,0.67,0.833,0.5,1.01,11.3,0.0,5.52,-0.37,27.78,5.1765,0.117,0.129,0.131,0.0,2.3514,5.4279,0.6981,0.0,3.3597,1.8208,0.1106,0.1213,0.1231,Delhi_West Sagarpur,Growth
PROP-E10A5446834F,9.5,237.5,0.75,0.833,0.5,0.581,11.7,0.0,3.98,1.24,15.97,4.8857,0.122,0.197,0.246,0.0,2.3514,5.4744,0.4581,0.0,2.8314,1.7725,0.1151,0.1798,0.2199,Delhi_Sector 22 Rohini,Stable
PROP-BF6F409AEBFA,9.5,300.0,0.6,0.833,0.5,0.889,25.7,2.0,8.38,2.6,24.44,1.3846,0.25,0.25,0.148,1.0,2.3514,5.7071,0.636,1.0986,3.2363,0.869,0.2231,0.2231,0.138,Delhi_Dilshad Garden,Growth
PROP-C39554E422B4,9.5,168.5,0.5,0.833,0.5,0.333,0.8,0.0,8.33,3.09,9.17,2.9,0.066,0.055,0.063,0.0,2.3514,5.1329,0.2874,0.0,2.3194,1.361,0.0639,0.0535,0.0611,Delhi_Molarband,Growth
PROP-42ACF433F33D,9.5,225.0,0.75,0.833,0.5,0.898,26.3,3.0,12.11,2.67,24.69,0.9391,0.547,0.135,0.097,0.0,2.3514,5.4205,0.6408,1.3863,3.2461,0.6622,0.4363,0.1266,0.0926,Delhi_Shahdara,Growth
PROP-A20A42A8625F,9.5,125.0,0.5,0.833,0.5,0.488,2.5,0.0,8.27,1.88,13.41,4.08,0.093,0.083,0.122,0.0,2.3514,4.8363,0.3974,0.0,2.6679,1.6253,0.0889,0.0797,0.1151,Delhi_Nangloi,Growth
PROP-A1645B8654D0,9.5,550.0,2.0,0.833,0.5,1.587,6.6,0.0,11.19,2.24,43.64,12.0,0.077,0.068,0.079,0.0,2.3514,6.3117,0.9505,0.0,3.7986,2.5649,0.0742,0.0658,0.076,Delhi_Vasant Kunj,Growth
PROP-DD8349026BAD,9.5,400.0,2.0,0.833,0.5,1.091,18.4,0.0,2.34,2.09,30.0,16.6667,0.31,0.113,0.086,0.0,2.3514,5.994,0.7376,0.0,3.434,2.8717,0.27,0.1071,0.0825,Delhi_Sector 7 Dwarka,Stable
PROP-70EB87C3544A,9.5,337.5,1.0,0.833,0.25,0.97,18.3,0.0,2.22,1.67,26.67,2.9268,0.213,0.166,0.327,0.0,2.3514,5.8245,0.678,0.0,3.3203,1.3678,0.1931,0.1536,0.2829,Delhi_Dabri,Stable
PROP-651C190D46FE,9.5,1300.0,2.0,0.833,0.5,0.621,23.9,3.0,8.38,2.6,17.08,0.825,0.308,0.194,0.157,0.0,2.3514,7.1709,0.483,1.3863,2.8948,0.6016,0.2685,0.1773,0.1458,Delhi_Bindapur,Growth
PROP-49C306D17CF4,9.5,333.33,1.0,0.833,0.667,0.97,11.6,2.0,12.11,2.67,26.67,2.88,0.163,0.122,0.119,1.0,2.3514,5.8121,0.678,1.0986,3.3203,1.3558,0.151,0.1151,0.1124,Delhi_Naraina,Growth
PROP-FB2CA3DA536F,9.5,450.0,2.0,1.0,0.5,1.01,15.3,3.0,8.16,1.94,27.78,13.5385,0.106,0.097,0.116,0.0,2.3514,6.1115,0.6981,1.3863,3.3597,2.6768,0.1007,0.0926,0.1098,Delhi_Pooth Kalan,Growth
PROP-97FBEF2F30C9,9.5,297.0,1.0,0.833,0.5,0.727,20.3,0.0,8.16,1.94,20.0,1.75,0.129,0.311,0.121,0.0,2.3514,5.6971,0.5464,0.0,3.0445,1.0116,0.1213,0.2708,0.1142,Delhi_Vishnu Garden,Growth
PROP-845A2A7F2486,9.5,316.67,1.0,0.833,0.25,0.97,18.3,0.0,0.0,1.78,26.67,2.5,0.213,0.166,0.327,0.0,2.3514,5.761,0.678,0.0,3.3203,1.2528,0.1931,0.1536,0.2829,Delhi_Dabri,Declining
PROP-A595FF517B62,9.5,900.0,1.33,0.833,0.5,0.805,5.7,0.0,2.43,-1.05,22.15,0.3686,0.131,0.11,0.09,0.0,2.3514,6.8035,0.5906,0.0,3.142,0.3138,0.1231,0.1044,0.0862,Delhi_Ganesh Nagar,Stable
PROP-E5565442016D,9.5,250.0,0.67,0.833,0.5,1.01,28.4,2.0,8.16,1.94,27.78,9.7778,0.277,0.335,0.257,1.0,2.3514,5.5255,0.6981,1.0986,3.3597,2.3775,0.2445,0.2889,0.2287,Delhi_Jaitpur,Growth
PROP-7515AFE2AD95,9.5,500.0,1.0,0.833,0.273,1.616,27.7,0.0,5.52,-0.37,44.44,2.16,0.48,0.19,0.298,0.0,2.3514,6.2166,0.9616,0.0,3.8164,1.1506,0.392,0.174,0.2608,Delhi_Karol Bagh,Growth
PROP-2AB9BBCD1BA5,9.5,100.0,0.5,0.833,0.0,1.111,19.2,2.0,8.38,2.6,30.54,102.7397,0.15,0.397,0.186,1.0,2.3514,4.6151,0.7472,1.0986,3.4513,4.6419,0.1398,0.3343,0.1706,Delhi_Jasola,Growth
PROP-4CD3B75EA120,9.5,241.0,1.0,0.833,0.5,0.889,25.7,2.0,10.55,3.0,24.44,3.6885,0.25,0.25,0.148,1.0,2.3514,5.4889,0.636,1.0986,3.2363,1.5451,0.2231,0.2231,0.138,Delhi_Dilshad Garden,Growth
PROP-E9C129E01479,9.5,28.75,0.12,0.833,0.5,0.903,19.3,0.0,5.52,-0.37,24.83,0.5368,0.366,0.139,0.117,0.0,2.3514,3.3928,0.6434,0.0,3.2515,0.4297,0.3119,0.1302,0.1106,Delhi_Shastri Nagar,Growth
PROP-F5875FA71117,9.5,450.0,2.0,0.833,0.5,1.01,25.0,0.0,8.27,1.88,27.78,14.6667,0.29,0.26,0.348,0.0,2.3514,6.1115,0.6981,0.0,3.3597,2.7515,0.2546,0.2311,0.2986,Delhi_Khera Khurd,Growth
PROP-F77649641B35,9.5,766.67,1.33,0.833,0.5,0.898,26.3,3.0,0.0,0.0,24.69,1.08,0.547,0.135,0.097,0.0,2.3514,6.6434,0.6408,1.3863,3.2461,0.7324,0.4363,0.1266,0.0926,Delhi_Shahdara,Declining
PROP-5184760301A0,9.5,441.0,1.5,0.833,0.75,1.01,5.3,0.0,8.38,2.6,27.78,8.0,0.129,0.075,0.228,0.0,2.3514,6.0913,0.6981,0.0,3.3597,2.1972,0.1213,0.0723,0.2054,Delhi_Mandi,Growth
PROP-CBFF31D0E51A,9.5,150.0,0.5,0.833,0.5,0.291,7.2,1.0,3.98,1.24,8.0,0.7385,0.082,0.101,0.205,0.0,2.3514,5.0173,0.2554,0.6931,2.1972,0.553,0.0788,0.0962,0.1865,Delhi_Mithapur,Stable
PROP-157DBD0859D8,9.5,204.5,0.4,1.0,0.5,1.245,19.5,0.0,5.52,-0.37,34.23,0.108,0.363,0.179,0.105,0.0,2.3514,5.3254,0.8087,0.0,3.5619,0.1026,0.3097,0.1647,0.0998,Delhi_Sector 14 Rohini,Growth
PROP-16F919FD0937,9.5,310.0,0.6,0.833,0.5,1.01,37.8,4.0,2.43,-1.05,27.78,6.2857,0.42,0.418,0.46,2.0,2.3514,5.7398,0.6981,1.6094,3.3597,1.9859,0.3507,0.3492,0.3784,Delhi_Bankner,Stable
PROP-B0E9559AB6DB,9.5,600.0,1.5,0.833,0.0,1.111,7.4,0.0,11.19,2.24,30.56,1.7647,0.095,0.104,0.096,0.0,2.3514,6.3986,0.7472,0.0,3.4519,1.0169,0.0908,0.0989,0.0917,Delhi_Paschim Vihar,Growth
PROP-56B0AE26AFC2,9.5,112.5,0.3,0.833,0.5,0.97,11.6,2.0,8.33,3.09,26.67,1.0,0.163,0.122,0.119,1.0,2.3514,4.7318,0.678,1.0986,3.3203,0.6931,0.151,0.1151,0.1124,Delhi_Naraina,Growth
PROP-0FCAB3EB039D,9.5,725.0,1.5,0.833,0.0,1.01,24.6,0.0,2.43,-1.05,27.78,0.7543,0.187,0.158,1.127,0.0,2.3514,6.5876,0.6981,0.0,3.3597,0.5621,0.1714,0.1467,0.7547,Delhi_Mayur Vihar Phase 1,Stable
PROP-DF231404F805,9.5,500.0,1.0,0.833,0.0,0.889,25.7,2.0,0.0,0.0,24.44,0.9474,0.25,0.25,0.148,1.0,2.3514,6.2166,0.636,1.0986,3.2363,0.6665,0.2231,0.2231,0.138,Delhi_Dilshad Garden,Declining
PROP-F6FCBB289559,9.5,242.0,1.0,0.833,0.0,1.01,36.9,0.0,9.57,2.84,27.78,6.2857,0.487,0.604,0.589,0.0,2.3514,5.4931,0.6981,0.0,3.3597,1.9859,0.3968,0.4725,0.4631,Delhi_Rampur,Growth
PROP-E6FF9E13C5D8,9.5,1200.0,3.0,0.833,1.0,1.01,9.4,0.0,2.22,1.67,27.78,9.7778,0.077,0.172,0.206,0.0,2.3514,7.0909,0.6981,0.0,3.3597,2.3775,0.0742,0.1587,0.1873,Delhi_Rohini Sector 28,Stable
PROP-258A497C1F9A,9.5,382.5,1.0,0.833,0.5,0.614,8.4,0.0,9.57,2.84,16.88,3.7895,0.115,0.152,0.104,0.0,2.3514,5.9493,0.4787,0.0,2.8837,1.5664,0.1089,0.1415,0.0989,Delhi_Khanpur,Growth
PROP-CEC5D1DF0021,9.5,450.0,2.0,0.833,0.0,0.879,25.9,3.0,2.34,2.09,24.17,0.7733,0.271,0.163,0.205,0.0,2.3514,6.1115,0.6307,1.3863,3.2257,0.5728,0.2398,0.151,0.1865,Delhi_Kondli,Stable
PROP-4ECF68C89E49,9.5,500.0,2.0,0.833,1.0,1.273,5.0,0.0,2.34,2.09,35.0,3.1233,0.085,0.064,0.239,0.0,2.3514,6.2166,0.8211,0.0,3.5835,1.4167,0.0816,0.062,0.2143,Delhi_Mayur Vihar,Stable
PROP-CD14D54807DB,9.5,250.0,1.0,0.833,0.5,0.609,1.1,0.0,7.81,1.6,16.75,2.04,0.072,0.055,0.084,0.0,2.3514,5.5255,0.4756,0.0,2.8764,1.1119,0.0695,0.0535,0.0807,Delhi_Mandawali,Growth
PROP-016FFD1C122B,9.5,450.0,1.5,0.833,0.5,0.789,0.2,0.0,11.19,2.24,21.71,0.8182,0.032,0.035,0.046,0.0,2.3514,6.1115,0.5817,0.0,3.1228,0.5978,0.0315,0.0344,0.045,Delhi_Laxmi Nagar,Growth
PROP-CC410B7E07BD,9.5,334.0,1.0,0.833,0.5,0.97,11.6,2.0,8.67,1.97,26.67,2.7692,0.163,0.122,0.119,1.0,2.3514,5.8141,0.678,1.0986,3.3203,1.3269,0.151,0.1151,0.1124,Delhi_Naraina,Growth
PROP-A69789E00995,9.5,112.5,0.5,0.833,0.5,0.527,29.1,2.0,10.55,3.0,14.5,20.0,0.414,0.299,0.331,1.0,2.3514,4.7318,0.4233,1.0986,2.7408,3.0445,0.3464,0.2616,0.2859,Delhi_Mundka,Growth
PROP-D2D36183D9BA,9.5,78.75,0.25,0.833,0.5,0.488,2.5,0.0,2.43,-1.05,13.41,7.2857,0.093,0.083,0.122,0.0,2.3514,4.3789,0.3974,0.0,2.6679,2.1145,0.0889,0.0797,0.1151,Delhi_Nangloi,Stable
PROP-2F2084C25F87,9.5,579.0,2.0,0.833,0.5,1.01,27.7,0.0,0.0,0.0,27.78,8.8,0.227,0.292,0.518,0.0,2.3514,6.363,0.6981,0.0,3.3597,2.2824,0.2046,0.2562,0.4174,Delhi_Manglapuri,Declining
PROP-63B02E2B6F16,9.5,450.0,1.0,0.833,1.0,0.582,2.4,0.0,8.16,1.94,16.0,3.072,0.08,0.072,0.084,0.0,2.3514,6.1115,0.4587,0.0,2.8332,1.4041,0.077,0.0695,0.0807,Delhi_Ber Sarai,Growth
PROP-898BF4F04732,9.5,500.0,2.0,0.833,0.125,1.01,6.8,0.0,8.67,1.97,27.78,7.5429,0.11,0.099,0.061,0.0,2.3514,6.2166,0.6981,0.0,3.3597,2.1451,0.1044,0.0944,0.0592,Delhi_Seemapuri,Growth
PROP-D41E89B8C0D9,9.5,300.0,1.0,0.833,0.5,0.432,34.4,5.0,2.43,-1.05,11.88,1.0667,0.175,0.188,1.792,1.0,2.3514,5.7071,0.3591,1.7918,2.5557,0.726,0.1613,0.1723,1.0268,Delhi_Najafgarh,Stable
PROP-B1CE820F8073,9.5,216.0,0.5,0.833,0.5,0.667,16.3,0.0,8.27,1.88,18.33,0.8333,0.29,0.124,0.147,0.0,2.3514,5.3799,0.511,0.0,2.9617,0.6061,0.2546,0.1169,0.1371,Delhi_Palam,Growth
PROP-0E436CC01F75,9.5,419.0,2.0,0.833,0.75,1.01,25.0,0.0,8.38,2.6,27.78,13.2,0.29,0.26,0.348,0.0,2.3514,6.0403,0.6981,0.0,3.3597,2.6532,0.2546,0.2311,0.2986,Delhi_Khera Khurd,Growth
PROP-89DB5C955770,9.5,300.0,0.6,0.833,0.5,0.545,27.2,2.0,3.98,1.24,15.0,0.48,0.171,0.398,0.182,0.0,2.3514,5.7071,0.435,1.0986,2.7726,0.392,0.1579,0.335,0.1672,Delhi_Sector 25 Rohini,Stable
PROP-CC4A04D94FF0,9.5,315.0,1.0,0.833,0.5,0.465,31.7,0.0,2.43,-1.05,12.79,2.3182,0.309,0.233,1.064,0.0,2.3514,5.7557,0.3819,0.0,2.6239,1.1994,0.2693,0.2095,0.7246,Delhi_Sector 34 Rohini,Stable
PROP-CC4A04D94FF0,9.5,315.0,1.0,0.833,0.5,0.465,31.7,0.0,2.43,-1.05,12.79,2.3182,0.309,0.233,1.064,0.0,2.3514,5.7557,0.3819,0.0,2.6239,1.1994,0.2693,0.2095,0.7246,Delhi_Sector 34 Rohini,Stable
PROP-04FF2270BFF0,9.5,90.0,0.3,0.833,0.5,0.898,26.3,3.0,8.67,1.97,24.69,0.7855,0.547,0.135,0.097,0.0,2.3514,4.5109,0.6408,1.3863,3.2461,0.5797,0.4363,0.1266,0.0926,Delhi_Shahdara,Growth
PROP-4FC936DF52E0,9.5,225.0,1.0,0.833,0.5,0.496,9.4,0.0,2.34,2.09,13.63,1.7999,0.086,0.154,0.235,0.0,2.3514,5.4205,0.4028,0.0,2.6831,1.0296,0.0825,0.1432,0.2111,Delhi_Kirari Suleman Nagar,Stable
PROP-2881C654070A,9.5,450.0,2.0,0.889,0.667,0.757,33.4,4.0,11.19,2.24,20.83,8.1818,0.385,0.28,0.35,2.0,2.3514,6.1115,0.5636,1.6094,3.0833,2.2172,0.3257,0.2469,0.3001,Delhi_Sarai Rohilla,Growth
PROP-C36AF2A7880F,9.5,225.0,0.75,0.833,0.5,0.496,9.4,0.0,3.98,1.24,13.63,1.7999,0.086,0.154,0.235,0.0,2.3514,5.4205,0.4028,0.0,2.6831,1.0296,0.0825,0.1432,0.2111,Delhi_Kirari Suleman Nagar,Stable
PROP-4BB0E61F5F60,9.5,250.0,1.0,0.833,0.5,1.01,5.1,0.0,8.16,1.94,27.78,5.28,0.059,0.078,0.182,0.0,2.3514,5.5255,0.6981,0.0,3.3597,1.8374,0.0573,0.0751,0.1672,Delhi_Sultanpuri,Growth
PROP-E29D629583AB,9.5,200.0,1.0,0.833,0.5,0.496,9.4,0.0,8.33,3.09,13.63,5.9996,0.086,0.154,0.235,0.0,2.3514,5.3033,0.4028,0.0,2.6831,1.9459,0.0825,0.1432,0.2111,Delhi_Kirari Suleman Nagar,Growth
PROP-A8CED0BBBA64,9.5,575.0,1.5,0.833,0.5,0.727,25.9,4.0,0.0,1.78,20.0,2.16,0.393,0.256,0.219,2.0,2.3514,6.3561,0.5464,1.6094,3.0445,1.1506,0.3315,0.2279,0.198,Delhi_Sector 4 Rohini,Declining
PROP-F00AE04E6F23,9.5,387.5,0.62,0.833,0.5,1.01,7.4,0.0,5.52,-0.37,27.78,1.4667,0.153,0.125,0.099,0.0,2.3514,5.9623,0.6981,0.0,3.3597,0.9029,0.1424,0.1178,0.0944,Delhi_Fateh Nagar,Growth
PROP-8ADD8FCC4510,9.5,15.0,0.1,0.833,0.5,1.01,1.0,0.0,0.0,2.06,27.78,3.3,0.074,0.058,0.06,0.0,2.3514,2.7726,0.6981,0.0,3.3597,1.4586,0.0714,0.0564,0.0583,Delhi_Rani Khera,Declining
