city,locality,property_type,bhk,baths,has_balcony,area_sqft,price_lakhs,price_inr,price_per_sqft,description_clean,property_name,property_title,price_raw,location_raw
Chennai,Thiruverkkadu,Apartment,3,3,0,1096,54.0,5400000.0,4927.01,"Looking for a 3 BHK Apartment for sale in Chennai? Your search ends here. Buy this 3 BHK property in Chennai's finest location, Thiruverkadu. This is an owner listed property and there is no brokerage involved. It is on floor 4 out of 4 floors. This Apartment is available at a reasonable price of Rs 54.0 L. Maintenance charges in this property is Rs 2192. The built up area of this property is 1096 Square feet. This property is South facing. There are 3 bedrooms and 2 bathroom. The Apartment has lift facility. It is a thoroughly safe premise with cctv facility. Other facilities include amenitie.",VGN Imperia Phase 3,"3 BHK Flat for sale in Thiruverkkadu, Chennai",₹54.0 L,"Arjunamedu, Thiruverkkadu,Chennai"
Chennai,Ayanavaram,Independent House,4,4,1,2300,240.0,24000000.0,10434.78,"One of the finest property in Ayanavaram is now available for sale. This is a 4 BHK Independent House posted directly by owner. Make it yours now. The price of this Independent House is Rs 2.4 Cr. This Independent House is spacious with a built-up area of 2300 Square feet. There are 4 bedrooms and 3 bathroom. This property ensures you are a quick distance away from the city's best schools such as Bharatiya Vidya Bhavan, Chinmaya Vidyalaya School, and CSI Bain Matriculation Higher Secondary School. It is also close to good and reputed hospitals like LIMA MULTISPECIALITY HOSPITAL, Apollo Medical.","Bharathi Nagar, Ayanavaram,Chennai","4 BHK Independent House for sale in Ayanavaram, Chennai",₹2.4 Cr,"Bharathi Nagar, Ayanavaram,Chennai"
Chennai,Sembakkam,Apartment,1,2,0,586,29.0,2900000.0,4948.81,"Elegance, Quality, Comfort and within your Budget .*Property located at just 500 meters from Thambaram-Velechery Main Road*Sembakkam Main Bust Stand @ 450 meters distance*Kamarajapuram Main Bus Stand @ 800 meters distance*Rajakilpakkam Main Junction @ 1.5 Km*Camp Road Main Junction @ 3.0Kms*Medavakam Main Junction @ 3.0Kms*Thambaram Main Railway Station @ 4.5Kms*Municipality Children's Park & Garden @ 400 meters distance*CBSE Schools at a distance 0f 1 Km*Market & Shops @ 500 meters distance*Hospitals @ 1Km*Prince College @ 1 Km , SIVET College @ 2.5Kms, MCC College @ 4KmsConcept and project.","LIVEGREEN CONSTRUCTIONS,Sembakkam, Chennai","1 BHK Flat for sale in Sembakkam, Chennai",₹29.0 L,"LIVEGREEN CONSTRUCTIONS,Sembakkam, Chennai"
Chennai,Old Pallavaram,Apartment,2,3,0,1112,90.0,9000000.0,8093.53,"One of the finest property in Old Pallavaram is now available for sale. This is a 2 BHK Apartment posted directly by owner. Make it yours now. It is on floor 14. It is a 14 storeyed building. The price of this Apartment is Rs 92.0 L. This Apartment is spacious with a built-up area of 1112 Square feet. There are 2 bedrooms and 2 bathroom. Lift facility is also available. This is a gated community. This property is equipped with cctv facility. Health enthusiasts will enjoy the host of special facilities, such as provision for sports facility. Other facilities include Gym, Garden, Sports Facility.",Alliance Galleria Residences,"2 BHK Flat for sale in Old Pallavaram, Chennai",₹90.0 L,"Arulmurugan Nagar, Old Pallavaram,Chennai"
Chennai,Veppampattu,Independent House,1,2,1,560,24.8,2480000.0,4428.57,"Looking for a 1 BHK Independent House for sale in Chennai? Your search ends here. Buy this 1 BHK property in Chennai's finest location, Veppampattu. This is an owner listed property and there is no brokerage involved. This Independent House is available at a reasonable price of Rs 24.8 L. The built up area of this property is 560 Square feet. It is spacious for a family and this property has a carpet area of 220 Square feet. There are 1 bedroom and 1 bathroom. There are a number of reputed schools in the vicinity such as Sri Aravindar School, ANGEL School, and Veppampattu School. Medical facil.","Veppampattu, Chennai","1 BHK Independent House for sale in Veppampattu, Chennai",₹24.8 L,"Veppampattu, Chennai"
Chennai,Pammal,Apartment,2,3,1,856,37.0,3700000.0,4322.43,"A 2 BHK Apartment for sale in Pammal, Chennai. Posted by Owner, No brokerage involved. This beautifully designed 2 BHK unit with all the modern-day comforts is one of Pammal's most desired properties. Contact now for more information. This 2 BHK unit is on floor 3. There are 3 floors in this property. The price of this Apartment is Rs 37.0 L. Maintenance charges come to Rs 700. Each unit has a built-up area of 856 Square feet. There are 2 bedrooms. There is provision for 2 bathroom. This residential property is near SARADA MATRICULATION SCHOOL, VKK Ammani Ammal Matriculation School, and Olive .","Shankar Nagar, Pammal,Chennai","2 BHK Flat for sale in Pammal, Chennai",₹37.0 L,"Shankar Nagar, Pammal,Chennai"
Chennai,Vanagaram,Apartment,2,3,1,1079,65.0,6500000.0,6024.1,"2 BHK Apartment for sale in Vanagaram, Chennai with modern-day amenities. This is an owner listed property and thus there is no brokerage involved. The Apartment is in Vanagaram which is a promising investment destination in Chennai. This might be your chance to grab the best 2 BHK property for sale in Vanagaram. The property is on floor 1 and the total number of floors is 3. This 2 BHK Apartment is available at a reasonable price of Rs 65.0 L. Residents also need to pay maintenance charges of Rs 1000. It is a very spacious property, spread over 900 Square feet. The built-up area is 1079 Squar.","Naveen vanagaram,Kanchuma Puram, Vanagaram ,Chennai","2 BHK Flat for sale in Vanagaram , Chennai",₹65.0 L,"Naveen vanagaram,Kanchuma Puram, Vanagaram ,Chennai"
Chennai,Jeth Nagar,Apartment,2,3,1,1100,120.0,12000000.0,10909.09,"A 2 BHK Apartment for sale in Mandaveli, Chennai. Posted by Owner, No brokerage involved. This beautifully designed 2 BHK unit with all the modern-day comforts is one of Mandaveli's most desired properties. Contact now for more information. This 2 BHK unit is on floor 0. There are 3 floors in this property. The price of this Apartment is Rs 1.2 Cr. Maintenance charges come to Rs 2000. Each unit has a built-up area of 1100 Square feet. The carpet area is 920 Square feet. There are 2 bedrooms. There is provision for 2 bathroom. This residential property is near Chettinad Vidhyashram School, St M.","LAND MARVEL KARPAGAMBAL,Jeth Nagar, Chennai","2 BHK Flat for sale in Jeth Nagar, Chennai",₹1.2 Cr,"LAND MARVEL KARPAGAMBAL,Jeth Nagar, Chennai"
Chennai,Madambakkam,Apartment,3,3,1,1432,56.0,5600000.0,3910.61,"3 BHK Apartment for sale in Madambakkam, Chennai with modern-day amenities. This is an owner listed property and thus there is no brokerage involved. The Apartment is in Madambakkam which is a promising investment destination in Chennai. This might be your chance to grab the best 3 BHK property for sale in Madambakkam. The property is on floor 0 and the total number of floors is 2. This 3 BHK Apartment is available at a reasonable price of Rs 45.0 L. Residents also need to pay maintenance charges of Rs 200. The built-up area is 1432 Square feet. This property has provision for 3 bathroom. This.",Krishna Apartment,"3 BHK Flat for sale in Madambakkam, Chennai",₹56.0 L,"Madambakkam, Chennai"
Chennai,Urapakkam,Apartment,2,3,1,932,45.0,4500000.0,4828.33,"2 BHK Apartment for sale in Chennai. This property is in Urapakkam, which is a coveted investment location. This tastefully designed 2 BHK unit is among Chennai's best properties. No brokerage to be paid for this property. This 2 BHK property is posted directly by Owner. Contact now for more details. This property in Chennai is on floor 1. The total number of floors in this Apartment is 4. The price of the Apartment is Rs 45.0 L. Monthly maintenance charges come to Rs 1500. It is best suited for all kinds of families. Because this property is spacious, with a built-up area of 932 Square feet. .",Raghavendra Aishwaryam Flats,"2 BHK Flat for sale in Urapakkam, Chennai",₹45.0 L,"Urapakkam, Chennai"
Chennai,Madambakkam,Independent House,3,3,1,1500,45.0,4500000.0,3000.0,"Property for sale in Guduvancherry, Chennai. This 3 BHK Independent House is located in Chennai's most promising location. This property is posted by owner and there is no brokerage involved. This Independent House's price is Rs 45.0 L. Homebuyers will also need to pay Rs 500 towards maintenance. This Independent House is a spacious unit, with carpet area of 1000 Square feet and is ideal for families. The built-up area is 1500 Square feet. The property has 3 bedrooms and 2 bathroom. This Independent House is strategically located within close distance of famous healthcare centres such as Velic.","Madambakkam, Chennai","3 BHK Independent House for sale in Madambakkam, Chennai",₹45.0 L,"Madambakkam, Chennai"
Chennai,West Tambaram,Independent House,2,3,1,1200,75.0,7500000.0,6250.0,"This is a corner property on the main road. Buyer can add additional storeys making it a Duplex house. Away from pollution, yet near to conveniences, just 2 KM from Tambaram Station. 200 metres south of the Maduravoyal Bypass. It has a garden with useful produce. Your neighbours work for top IT MNCs and are very peace-loving. Land area 2700 sqft(60X45). House is about 15 plus years old, but well maintained and ready to occupy with no monthly maintenance. More About This Property A 2 BHK Independent House for sale in Tambaram, Chennai. Posted by Owner, No brokerage involved. This beautifully .","Tambaram Mount, West Tambaram,Chennai","2 BHK Independent House for sale in West Tambaram, Chennai",₹75.0 L,"Tambaram Mount, West Tambaram,Chennai"
Chennai,Velachery,Apartment,1,2,1,590,32.0,3200000.0,5423.73,"A 1 BHK Apartment for sale in Velachery, Chennai. Posted by Owner, No brokerage involved. This beautifully designed 1 BHK unit with all the modern-day comforts is one of Velachery's most desired properties. Contact now for more information. This 1 BHK unit is on floor 1. There are 1 floors in this property. The price of this Apartment is Rs 32.0 L. Maintenance charges come to Rs 1000. Each unit has a built-up area of 590 Square feet. The carpet area is 590 Square feet. There are 1 bedroom. There is provision for 1 bathroom. This residential property is near DAV School, Sangford School, and A S.","Building velachery ,Anna Nagar Extension, Velachery,Chennai","1 BHK Flat for sale in Velachery, Chennai",₹32.0 L,"Building velachery ,Anna Nagar Extension, Velachery,Chennai"
Chennai,Sembakkam,Apartment,4,3,1,1570,85.0,8500000.0,5414.01,"4 BHK Apartment for sale in Sembakkam, Chennai. This 4 BHK unit is available in Sembakkam and offers a premium lifestyle at the best price. This property is posted by owner and there is no brokerage involved. Contact now, for details. It is a desired purchase for any homebuyer in Sembakkam. It is on floor 1. The total number of floors is 1. The price of this Apartment is Rs 85.0 L. Residents in this project also pay monthly maintenance charges of Rs 0. It is a good, spacious Apartment unit with carpet area of 1350 Square feet. The built-up area is 1570 Square feet. There are 4 bedrooms and 3 b.","Shri Vihar ,Sembakkam, Chennai","4 BHK Flat for sale in Sembakkam, Chennai",₹85.0 L,"Shri Vihar ,Sembakkam, Chennai"
Chennai,Medavakkam,Apartment,2,3,0,808,36.0,3600000.0,4455.45,"A 2 BHK Apartment for sale in Medavakkam, Chennai. Posted by Owner, No brokerage involved. This beautifully designed 2 BHK unit with all the modern-day comforts is one of Medavakkam's most desired properties. Contact now for more information. This 2 BHK unit is on floor 2. There are 2 floors in this property. The price of this Apartment is Rs 39.0 L. Each unit has a built-up area of 808 Square feet. This North-facing property has an excellent view. There are 2 bedrooms. There is provision for 2 bathroom. This residential property is near AKG Public School, BS Matriculation School, and Sahasras.",Indra Enclave,"2 BHK Flat for sale in Medavakkam, Chennai",₹36.0 L,"Krishnaveni Nagar, Medavakkam,Chennai"
Chennai,Thiruvallur,Independent House,3,3,1,1582,50.0,5000000.0,3160.56,"3 BHK Independent House for sale in Chennai. This property is in Thiruvallur, which is a coveted investment location. This tastefully designed 3 BHK unit is among Chennai's best properties. No brokerage to be paid for this property. This 3 BHK property is posted directly by Owner. Contact now for more details. The price of the Independent House is Rs 50.0 L. It is best suited for all kinds of families. Because this property is spacious, with a built-up area of 1582 Square feet. The carpet area is 1400 Square feet. This is a North facing property. It has 2 bathroom and 3 bedrooms. This is a gat.","Ma. Po. Si. Nagar, Thiruvallur,Chennai","3 BHK Independent House for sale in Thiruvallur, Chennai",₹50.0 L,"Ma. Po. Si. Nagar, Thiruvallur,Chennai"
Chennai,Villivakkam,Independent House,4,4,1,2400,225.0,22500000.0,9375.0,Independent house with seperate compound facing 30 feet road. Surrounded by coconut trees which gives cool atmosphere More About This Property One of the finest property in Villivakkam is now available for sale. This is a 4 BHK Independent House posted directly by owner. Make it yours now. The price of this Independent House is Rs 2.25 Cr. This Independent House is spacious with a built-up area of 2400 Square feet. A separate servant room available in this Independent House. There are 4 bedrooms and 4 bathroom. This property ensures you are a quick distance away from the city's best schools su.,"TNHB Colony, Villivakkam,Chennai","4 BHK Independent House for sale in Villivakkam, Chennai",₹2.25 Cr,"TNHB Colony, Villivakkam,Chennai"
