property_master_id,city,property_type,feature_changed,scenario,original_value,counterfactual_value,baseline_prediction,counterfactual_prediction,delta_price,delta_percent,validity
PROP-731A2F56E657,Delhi,Apartment,aqi,P50 (73.00),254,73.0,3651072.5,3721365.5,70293.0,1.9299999475479126,VALID
PROP-731A2F56E657,Delhi,Apartment,aqi,P75 (96.00),254,96.0,3651072.5,3712061.0,60988.5,1.6699999570846558,VALID
PROP-731A2F56E657,Delhi,Apartment,aqi,P90 (190.00),254,190.0,3651072.5,3736931.75,85859.25,2.3499999046325684,VALID
PROP-B0FC8841569E,Chennai,Independent House,aqi,P10 (32.00),35,32.0,6269276.5,6231705.0,-37571.5,-0.6000000238418579,VALID
PROP-B0FC8841569E,Chennai,Independent House,aqi,P25 (44.00),35,44.0,6269276.5,6269277.0,0.0,0.0,VALID
PROP-B0FC8841569E,Chennai,Independent House,aqi,P50 (73.00),35,73.0,6269276.5,6249941.0,-19335.5,-0.3100000023841858,VALID
PROP-B0FC8841569E,Chennai,Independent House,aqi,P75 (96.00),35,96.0,6269276.5,6252957.5,-16319.0,-0.25999999046325684,VALID
PROP-B0FC8841569E,Chennai,Independent House,aqi,P90 (190.00),35,190.0,6269276.5,6060742.0,-208534.5,-3.3299999237060547,VALID
PROP-B8888E831EFC,Bengaluru,Apartment,aqi,P10 (32.00),73,32.0,11126201.0,10973196.0,-153006.0,-1.3799999952316284,VALID
PROP-B8888E831EFC,Bengaluru,Apartment,aqi,P25 (44.00),73,44.0,11126201.0,11201088.0,74887.0,0.6700000166893005,VALID
PROP-B8888E831EFC,Bengaluru,Apartment,aqi,P50 (73.00),73,73.0,11126201.0,11126202.0,0.0,0.0,VALID
PROP-B8888E831EFC,Bengaluru,Apartment,aqi,P75 (96.00),73,96.0,11126201.0,11148358.0,22157.0,0.20000000298023224,VALID
PROP-B8888E831EFC,Bengaluru,Apartment,aqi,P90 (190.00),73,190.0,11126201.0,11953805.0,827604.0,7.440000057220459,VALID
